policy_loss,total_timesteps,n_updates,serial_timesteps,explained_variance,fps,ep_reward_mean,clipfrac,policy_entropy,value_loss,approxkl,ep_len_mean,time_elapsed
-0.0015904984,669696,327,669696,0.3959507346153259,266,1853.5402876699998,0.034765624,2.7927082,19.858572,0.0031337708,2000.98,2918.027395963669
-0.0030993507,671744,328,671744,0.37037718296051025,298,1854.7597317999998,0.1003418,2.803407,19.363245,0.007948087,2000.98,2925.7042269706726
-0.0022313655,673792,329,673792,0.34578853845596313,299,1855.82122644,0.022753906,2.8095136,19.691338,0.0023061172,2000.98,2932.568907260895
-0.0034287323,675840,330,675840,0.397464394569397,263,1857.3691434099999,0.019335937,2.797699,19.628237,0.0023296487,2000.98,2939.399180650711
-0.0033163417,677888,331,677888,0.49329590797424316,343,1858.4953022399998,0.06269531,2.7851193,19.698782,0.0053864717,2000.98,2947.1757950782776
-0.001360146,679936,332,679936,0.39556723833084106,274,1860.8539663000001,0.036132812,2.7848752,19.839167,0.0036018253,2002.53,2953.1459329128265
-0.004448679,681984,333,681984,0.4227988123893738,350,1861.5567299299996,0.054052733,2.7880745,19.707537,0.004283162,2002.53,2960.5986778736115
-0.0033351916,684032,334,684032,0.42863231897354126,346,1862.2246059899999,0.05732422,2.798857,19.330976,0.0046353173,2002.53,2966.444667816162
-0.0019187359,686080,335,686080,0.3804388642311096,302,1862.9955092500002,0.046191406,2.8132439,19.566347,0.0039826953,2002.53,2972.3606898784637
-0.000611576,688128,336,688128,0.43900924921035767,296,1863.72841342,0.023388673,2.820622,19.427074,0.0022462467,2002.53,2979.133984565735
-0.002746535,690176,337,690176,0.4617334008216858,385,1864.2235437500003,0.0362793,2.825331,19.448639,0.0033835173,2002.53,2986.036656141281
-0.0026214938,692224,338,692224,0.4284142851829529,371,1864.9996893999999,0.04560547,2.818277,19.284128,0.0040193745,2002.53,2991.351623773575
-0.0031240904,694272,339,694272,0.44641590118408203,312,1865.80109144,0.087451175,2.818521,19.439245,0.007202952,2002.53,2996.870260477066
-0.0026248961,696320,340,696320,0.4629908800125122,249,1865.8272876300002,0.057714842,2.8266673,19.369156,0.0047513386,2002.53,3003.4353308677673
-0.0036360133,698368,341,698368,0.48849666118621826,256,1865.56523368,0.072705075,2.8501673,19.431175,0.0061562406,2002.53,3011.6517021656036
-0.0013190856,700416,342,700416,0.4840538501739502,262,1866.03641431,0.029296875,2.8656232,18.980152,0.002590424,2002.53,3019.6472692489624
-0.0006385562,702464,343,702464,0.4668921232223511,341,1866.4733570199999,0.031835936,2.8708613,19.269464,0.0031575605,2002.53,3027.4528238773346
-0.005485418,704512,344,704512,0.40260618925094604,260,1866.5802734099998,0.074804686,2.8759108,19.16682,0.0064511597,2002.53,3033.4595856666565
-0.0012842289,706560,345,706560,0.4325237274169922,330,1867.4714824299997,0.011328125,2.8724458,19.041859,0.0015765231,2002.53,3041.324563741684
-0.0014683767,708608,346,708608,0.5044830143451691,316,1867.78758185,0.01845703,2.871871,19.134113,0.0022338727,2002.53,3047.5185236930847
-0.0019795517,710656,347,710656,0.4010013937950134,276,1868.10547246,0.046923827,2.8784604,19.309519,0.0038580752,2002.53,3053.981805086136
-0.0037742513,712704,348,712704,0.6824074387550354,395,1866.2021490500001,0.047265626,2.8997028,13.190089,0.0041076476,2000.63,3061.389317512512
-0.0015143941,714752,349,714752,0.36738765239715576,351,1866.25792304,0.008886719,2.9136987,19.55858,0.0011158242,2000.63,3066.5752482414246
-0.001095016,716800,350,716800,0.44966089725494385,246,1875.62719391,0.053759765,2.9194527,19.076006,0.004970175,2009.83,3072.40554523468
-0.0032120175,718848,351,718848,0.4121551513671875,300,1883.4747869900002,0.06352539,2.9285026,18.952614,0.004980362,2017.11,3080.7297971248627
-0.0021888372,720896,352,720896,0.3396841883659363,366,1884.0899884399998,0.03515625,2.9377148,19.384932,0.0030640715,2017.11,3087.5404546260834
-0.00077820296,722944,353,722944,0.4286002516746521,313,1897.3786713700001,0.018701172,2.9437811,19.063375,0.002203948,2030.02,3093.1362960338593
-0.00027552719,724992,354,724992,0.4359405040740967,292,1904.70812205,0.016748047,2.9391074,19.104424,0.0020658434,2036.74,3099.67516374588
-0.0036203742,727040,355,727040,0.4282076358795166,314,1904.8033338000002,0.03696289,2.9307814,19.535624,0.0036891338,2036.74,3106.672894716263
-0.0028901803,729088,356,729088,0.4049651622772217,328,1905.1005767600002,0.045166016,2.9207277,19.37377,0.0044281334,2036.74,3113.1820335388184
-0.0022846146,731136,357,731136,0.40578967332839966,319,1906.7502108800002,0.022753906,2.9142346,19.167887,0.002657709,2036.74,3119.4202284812927
-0.00059568137,733184,358,733184,0.3783419132232666,389,1906.92756299,0.024023438,2.913463,19.168589,0.0024525276,2036.74,3125.84157204628
-0.0041301353,735232,359,735232,0.27948909997940063,257,1906.73697021,0.09873047,2.9175563,19.70081,0.0072847893,2036.74,3131.1055924892426
-0.0035428845,737280,360,737280,0.41005927324295044,255,1906.8120038999998,0.05239258,2.944107,19.31733,0.004426156,2036.74,3139.05920958519
-0.0013594584,739328,361,739328,0.4291038513183594,239,1907.2076373900002,0.018408203,2.9592586,19.110971,0.0022195159,2036.74,3147.07097697258
-0.003006511,741376,362,741376,0.30113649368286133,282,1907.44916093,0.051171876,2.9598238,19.391453,0.0045157797,2036.74,3155.6079230308533
-0.00074771343,743424,363,743424,0.3811352252960205,280,1907.99220766,0.006884766,2.9525518,19.247766,0.0012503652,2036.74,3162.853546857834
2.4868123e-05,745472,364,745472,0.45059734582901,283,1908.73166545,0.013183594,2.9472318,19.355688,0.0017558144,2036.74,3170.1571776866913
-0.0024649783,747520,365,747520,0.3964300751686096,287,1908.95036731,0.03359375,2.9456728,19.323261,0.0031580534,2036.74,3177.3937146663666
-0.0028539575,749568,366,749568,0.3882638216018677,279,1909.83834098,0.050097656,2.947942,19.703207,0.004286799,2036.74,3184.5304560661316
-0.0011231508,751616,367,751616,0.3974614143371582,359,1910.2315761800003,0.04975586,2.9464529,19.354317,0.0041662804,2036.74,3191.870694875717
-0.0013081536,753664,368,753664,0.42032885551452637,362,1910.50893797,0.028271485,2.9421294,19.155212,0.0029357926,2036.74,3197.561786174774
-0.0035187923,755712,369,755712,0.4468633532524109,249,1910.7288692800003,0.06333008,2.934657,19.237297,0.0052855494,2036.74,3203.2049493789673
-0.0024499907,757760,370,757760,0.48674213886260986,347,1910.7609230200003,0.03334961,2.9341989,19.16463,0.0034081019,2036.74,3211.4148468971252
-0.002659326,759808,371,759808,0.4295613169670105,328,1910.94947282,0.041650392,2.9352598,19.295492,0.0036422159,2036.74,3217.3173744678497
-0.0020334292,761856,372,761856,0.559212327003479,298,1911.1218742400001,0.03515625,2.934849,19.466677,0.0031372462,2036.74,3223.556752681732
-0.0032519407,763904,373,763904,0.5116253793239594,276,1911.6386796300003,0.056347657,2.9256167,19.281502,0.0049352255,2036.74,3230.42516541481
-0.0005187944,765952,374,765952,0.5014974474906921,247,1911.9973339100002,0.019091796,2.9300466,18.94921,0.0020240904,2036.74,3237.8334238529205
-0.0021548672,768000,375,768000,0.5974571406841278,252,1911.9295764400001,0.042919923,2.9344306,19.345778,0.0042299423,2036.74,3246.114588022232
-0.0028147383,770048,376,770048,0.60603266954422,236,1893.7958182399996,0.026123047,2.9320514,34.029594,0.0023807294,2018.66,3254.2156133651733
-0.0033016424,772096,377,772096,0.5187915861606598,148,1841.26678805,0.027148437,2.936437,67.704636,0.0025888556,1964.16,3262.874759197235
-0.0041399715,774144,378,774144,0.5845214128494263,202,1823.5014645899998,0.03803711,2.938271,35.162476,0.0032217759,1946.08,3276.679272413254
-0.001246098,776192,379,776192,0.6613918840885162,357,1823.5263714999999,0.03930664,2.944632,19.91707,0.0034453,1946.08,3286.7697920799255
-0.0035565633,778240,380,778240,0.5003518462181091,279,1822.77551974,0.056884766,2.9551644,19.826283,0.0047806995,1946.08,3292.4925248622894
-0.0034831103,780288,381,780288,0.5322678089141846,345,1822.85570477,0.055419922,2.9641411,19.289099,0.0045198803,1946.08,3299.8309569358826
-0.0035816636,782336,382,782336,0.5531218349933624,262,1822.5410001199998,0.0680664,2.9763684,19.75223,0.005388229,1946.08,3305.764871120453
-0.0018426438,784384,383,784384,0.5229216814041138,255,1822.2511637300004,0.03618164,2.9807568,19.294878,0.003532347,1946.08,3313.5641283988953
-0.0015581996,786432,384,786432,0.5424602329730988,251,1822.2177898399998,0.104882814,2.9722552,19.624516,0.007888732,1946.08,3321.568223953247
-0.002560777,788480,385,788480,0.5980952978134155,357,1822.1321820100002,0.02734375,2.9665697,19.306568,0.002662841,1946.08,3329.708289861679
-0.0011329589,790528,386,790528,0.48526352643966675,280,1821.89229836,0.038427733,2.9667754,19.404478,0.003744788,1946.08,3335.442804336548
-0.0021791833,792576,387,792576,0.5071432590484619,360,1821.73959007,0.020703126,2.9601283,19.280529,0.0022098436,1946.08,3342.7444834709167
-0.0019870214,794624,388,794624,0.5057765543460846,256,1821.73208391,0.0418457,2.9570844,19.227533,0.0037112287,1946.08,3348.422441959381
-0.0031160961,796672,389,796672,0.4813085198402405,372,1821.5444454300002,0.05292969,2.9547017,19.220423,0.0042082253,1946.08,3356.4114983081818
-0.00095249957,798720,390,798720,0.4862164258956909,251,1821.6049819699997,0.042919923,2.953875,19.162952,0.0035239279,1946.08,3361.903835773468
-0.0009813203,800768,391,800768,0.4864651560783386,331,1821.6210436099996,0.019824218,2.9664164,19.215855,0.0020704435,1946.08,3370.054703474045
-0.0015431776,802816,392,802816,0.4820246696472168,293,1821.10410974,0.040625,2.9669514,19.060123,0.0037490495,1946.08,3376.2376203536987
-0.0012088788,804864,393,804864,0.5545410513877869,265,1821.1826213199997,0.04018555,2.9623635,19.246698,0.003890796,1946.08,3383.22069811821
-0.0018707732,806912,394,806912,0.4785345196723938,363,1820.8872632799998,0.041064452,2.9676282,19.007278,0.0037561632,1946.08,3390.937014579773
-0.00064369757,808960,395,808960,0.49643224477767944,299,1818.4934325899999,0.05810547,2.9841132,16.975718,0.004782412,1946.08,3396.5761313438416
-0.0037348778,811008,396,811008,0.49841123819351196,255,1818.08455491,0.032470703,2.99045,18.624384,0.0030273257,1946.08,3403.4246275424957
-0.00081682455,813056,397,813056,0.4924711585044861,292,1817.7268156500004,0.013867187,2.9803414,18.606144,0.0018617572,1946.08,3411.429195165634
-0.001979938,815104,398,815104,0.49481475353240967,302,1817.4861527600006,0.044287108,2.9764304,18.862568,0.003875135,1946.08,3418.42281293869
-0.0016622947,817152,399,817152,0.5357152819633484,310,1817.2308204400001,0.05698242,2.9761245,18.980429,0.0053168,1946.08,3425.1952929496765
-0.001451906,819200,400,819200,0.5191011428833008,361,1816.94214793,0.039648436,2.9787169,18.866728,0.0033956785,1946.08,3431.787912607193
-0.0017448323,821248,401,821248,0.3968995213508606,360,1816.9479901599998,0.048339844,2.982308,19.005867,0.0040907864,1946.08,3437.458890914917
-0.0013393296,823296,402,823296,0.4489298462867737,298,1817.1465885199996,0.028808594,2.9801688,18.970997,0.0027243067,1946.08,3443.138522863388
-0.00069111487,825344,403,825344,0.5158359706401825,300,1817.0281447999996,0.02060547,2.9770684,19.02451,0.0020916522,1946.08,3450.003956079483
-0.00024923458,827392,404,827392,0.45584607124328613,276,1816.93042511,0.01586914,2.9711547,18.896475,0.0018747747,1946.08,3456.8169164657593
-0.001453155,829440,405,829440,0.412689208984375,357,1817.0322431799996,0.039990235,2.9631276,18.916094,0.0036657117,1946.08,3464.2170448303223
-0.0006607289,831488,406,831488,0.3984743356704712,261,1817.56326762,0.023632813,2.9481032,19.21717,0.0027523264,1946.08,3469.946411371231
-0.0038263008,833536,407,833536,0.5211509466171265,355,1818.46344928,0.061914064,2.9419296,19.113358,0.005266431,1946.08,3477.792409181595
-0.003636727,835584,408,835584,0.4139280915260315,262,1817.6691052800004,0.055419922,2.9415317,19.118248,0.0045483047,1946.08,3483.557921886444
-0.002598496,837632,409,837632,0.47744035720825195,299,1820.0209873700003,0.04086914,2.9486387,18.993925,0.0040196697,1947.21,3491.352415561676
-0.0018320248,839680,410,839680,0.4072401523590088,357,1820.6921079700003,0.042041015,2.9486973,18.96494,0.0036395725,1947.21,3498.2019855976105
-0.0022699651,841728,411,841728,0.45405125617980957,317,1820.8945581,0.0546875,2.94825,18.81564,0.0044926135,1947.21,3503.9357771873474
-0.0027254221,843776,412,843776,0.49373310804367065,326,1820.83995332,0.036328126,2.9498224,18.837124,0.0032436948,1947.21,3510.3801770210266
-0.0041968985,845824,413,845824,0.34327811002731323,260,1820.7251490100002,0.058789063,2.956698,19.292274,0.005102607,1947.21,3516.6460886001587
-0.00049372617,847872,414,847872,0.4313623309135437,252,1820.7970726499998,0.02446289,2.9630747,19.04124,0.0028583691,1947.21,3524.5005326271057
-0.0028231558,849920,415,849920,0.37468546628952026,258,1821.0351242600002,0.03803711,2.9645457,19.141966,0.003517653,1947.21,3532.6079256534576
-0.0023297186,851968,416,851968,0.4470178484916687,357,1821.4572921400002,0.04536133,2.9562957,19.002573,0.004539045,1947.21,3540.538894891739
-0.0038227984,854016,417,854016,0.43787693977355957,397,1821.3678454100002,0.049560547,2.952307,19.110638,0.004379154,1947.21,3546.2636654376984
-0.0006747315,856064,418,856064,0.3808101415634155,273,1821.30070396,0.050878905,2.9661014,19.29095,0.004625209,1947.21,3551.4216969013214
-0.0035865363,858112,419,858112,0.33177584409713745,361,1820.4086479700002,0.05581055,3.0017786,19.443678,0.004409363,1947.21,3558.919661998749
-0.0043481532,860160,420,860160,0.4064866304397583,236,1820.99339361,0.061669923,3.0114446,19.179893,0.005225961,1947.21,3564.590687274933
-0.0022623464,862208,421,862208,0.4380297064781189,315,1820.72809676,0.039892577,3.0132928,19.21814,0.003810035,1947.21,3573.242422103882
-0.0056963107,864256,422,864256,0.3974642753601074,297,1819.9774235099999,0.07036133,3.0190392,19.247734,0.005716986,1947.21,3579.7380435466766
-0.0018203128,866304,423,866304,0.4033617377281189,360,1819.9211890800004,0.015820313,3.0258777,19.208601,0.0018098267,1947.21,3586.622624874115
-0.0020566331,868352,424,868352,0.3941921591758728,282,1819.8201887199998,0.038378906,3.0369225,19.300625,0.0034749932,1947.21,3592.3009691238403
-0.0016536455,870400,425,870400,0.41577422618865967,249,1819.69597496,0.053808592,3.042149,19.338388,0.0046644574,1947.21,3599.5484943389893
-0.0032180906,872448,426,872448,0.38565272092819214,267,1819.71001554,0.07792969,3.0384684,19.314114,0.006051249,1947.21,3607.7682554721832
-0.0005120808,874496,427,874496,0.4550917148590088,314,1819.90251413,0.02607422,3.0398867,19.403408,0.002889286,1947.21,3615.413248062134
-0.0013906924,876544,428,876544,0.396120548248291,366,1819.5618405000005,0.03359375,3.0456502,19.17463,0.0033875562,1947.21,3621.9271383285522
-0.002540097,878592,429,878592,0.39811205863952637,279,1819.8420475600003,0.042626955,3.0438838,19.308483,0.0038794554,1947.21,3627.5120446681976
-0.0019025434,880640,430,880640,0.4714587330818176,297,1819.81498126,0.05356445,3.0406919,19.109653,0.004467353,1947.21,3634.843994617462
-0.0048002624,882688,431,882688,0.42908114194869995,241,1819.6017703,0.06274414,3.0351446,19.263828,0.005261091,1947.21,3641.7307484149933
-0.002859661,884736,432,884736,0.44514334201812744,371,1819.4103642999999,0.050488282,3.034528,19.59163,0.0043061688,1947.21,3650.221950531006
-0.002364255,886784,433,886784,0.4084240794181824,290,1819.2566288399998,0.027929688,3.0380845,18.98331,0.0028612823,1947.21,3655.7292170524597
-0.00074677216,888832,434,888832,0.4317810535430908,302,1819.39356056,0.016064454,3.039737,19.241934,0.002020003,1947.21,3662.780932188034
-0.0017019985,890880,435,890880,0.45455312728881836,321,1819.7293167800003,0.04033203,3.0320227,19.249504,0.003987484,1947.21,3669.5427112579346
-0.0005666918,892928,436,892928,0.4343133568763733,283,1820.40986166,0.021582032,3.0215,19.33964,0.002294434,1947.21,3675.916197538376
-0.0024108947,894976,437,894976,0.4628852605819702,258,1820.5580406500003,0.04067383,3.0233417,18.978397,0.0038488847,1947.21,3683.1334867477417
-0.0031022944,897024,438,897024,0.3829042911529541,309,1820.7629003399998,0.046484374,3.0142462,19.534046,0.004309739,1947.21,3691.05442070961
-0.0017794587,899072,439,899072,0.46689724922180176,336,1821.11018824,0.04448242,3.0063906,19.207829,0.0039424943,1947.21,3697.6649844646454
-0.0022747125,901120,440,901120,0.4150906801223755,323,1821.0747055499999,0.080566406,3.0090804,19.315613,0.006649509,1947.21,3703.7467861175537
-0.00083807687,903168,441,903168,0.43927687406539917,259,1821.0414738000002,0.044921875,3.0168145,19.158264,0.0039024844,1947.21,3710.080373764038
-0.00058961776,905216,442,905216,0.4290390610694885,363,1821.4546338300001,0.02602539,3.0220075,19.103666,0.0028892849,1947.21,3717.9747586250305
-0.0024343159,907264,443,907264,0.4048287272453308,319,1832.9670180700004,0.04873047,3.0213242,19.110935,0.0044427942,1958.34,3723.617213010788
0.00049506046,909312,444,909312,0.38874220848083496,253,1833.26037296,0.02451172,3.0253844,18.987377,0.0025049928,1958.34,3730.027069091797
-0.00078561937,911360,445,911360,0.3849775791168213,317,1833.47941214,0.037744142,3.0267098,18.880701,0.0035345748,1958.34,3738.1003551483154
-0.0019478021,913408,446,913408,0.39108806848526,338,1833.7992514799998,0.052441407,3.01784,19.016987,0.004599965,1958.34,3744.5595331192017
-0.0010852728,915456,447,915456,0.3460537791252136,363,1833.8393034299997,0.04272461,3.0098097,18.958416,0.0038482144,1958.34,3750.6072623729706
-0.0008884895,917504,448,917504,0.40549546480178833,319,1833.9559329399997,0.023339843,3.0147588,19.146738,0.0028313738,1958.34,3756.2412321567535
-0.0010678828,919552,449,919552,0.41394901275634766,341,1834.2020980599998,0.021826172,3.012964,18.92228,0.0023544554,1958.34,3762.6503417491913
-0.0015434425,921600,450,921600,0.4205670952796936,310,1834.3921301099995,0.036230467,3.0060773,18.983055,0.0035237898,1958.34,3768.64990901947
-0.001963343,923648,451,923648,0.4079102873802185,317,1834.61663334,0.026855469,3.0066168,19.036518,0.0028838858,1958.34,3775.2433099746704
-0.0005931923,925696,452,925696,0.3954724073410034,250,1834.74017135,0.017333984,3.007048,18.961683,0.0022062666,1958.34,3781.6855754852295
-0.00038963306,927744,453,927744,0.4053141474723816,247,1834.8957907099998,0.033837892,3.0103385,18.952038,0.003136314,1958.34,3789.8567769527435
-0.0024154885,929792,454,929792,0.381255567073822,255,1835.25577405,0.046582032,3.0077736,18.866484,0.004277346,1958.34,3798.13520526886
-0.0014875086,931840,455,931840,0.4299865961074829,258,1836.20253205,0.01875,2.9958994,18.848951,0.0022984538,1958.34,3806.1635262966156
-0.0020913132,933888,456,933888,0.3989650011062622,330,1836.5360789599997,0.030957032,2.987159,18.88757,0.0032024942,1958.34,3814.072815179825
-0.0033494607,935936,457,935936,0.40788203477859497,362,1836.7791688099999,0.06171875,2.982553,18.922552,0.0052773543,1958.34,3820.2795169353485
-0.0038654346,937984,458,937984,0.43257051706314087,244,1836.82370053,0.05053711,2.9823716,18.857227,0.0043767486,1958.34,3825.9275612831116
-0.0036938183,940032,459,940032,0.39163148403167725,256,1836.89948995,0.06723633,2.98283,18.807219,0.0054888674,1958.34,3834.307157278061
-0.0016394608,942080,460,942080,0.39857327938079834,266,1837.1718569699997,0.07143555,2.9813027,18.93517,0.0055293753,1958.34,3842.298304796219
-0.0009145542,944128,461,944128,0.3787371516227722,374,1837.4128389000005,0.051220704,2.9798734,18.773016,0.004385281,1958.34,3849.973178625107
-0.00051090616,946176,462,946176,0.3711819648742676,315,1837.5745211600004,0.053222656,2.9762866,18.827742,0.004830761,1958.34,3855.4444527626038
-0.0012375722,948224,463,948224,0.3663884997367859,236,1837.6380060200004,0.034960937,2.9715114,18.824093,0.003258795,1958.34,3861.927500963211
7.658005e-05,950272,464,950272,0.37241220474243164,267,1837.7541726800002,0.04448242,2.9636135,18.675575,0.00440109,1958.34,3870.606682062149
-0.0004552023,952320,465,952320,0.3649284243583679,310,1838.0138652000003,0.046240233,2.962939,18.80749,0.0041422397,1958.34,3878.2537174224854
-0.0023365389,954368,466,954368,0.3759700655937195,263,1838.2354899900001,0.05390625,2.9568496,18.775509,0.0046183118,1958.34,3884.847097635269
-0.001177994,956416,467,956416,0.3634255528450012,322,1838.5185198499998,0.05805664,2.949344,18.788036,0.004687938,1958.34,3892.6326246261597
-0.0020044465,958464,468,958464,0.3550196886062622,310,1838.9242668900001,0.060595702,2.9397883,19.060047,0.005255774,1958.34,3898.9930276870728
-0.0013824056,960512,469,960512,0.33024919033050537,255,1839.2321755100002,0.026757812,2.9326527,18.971426,0.0029747367,1958.34,3905.5865635871887
-0.0008083604,962560,470,962560,0.35902535915374756,276,1839.6951402700004,0.028222656,2.921475,18.968136,0.0029846698,1958.34,3913.6123430728912
-0.000518408,964608,471,964608,0.36719441413879395,316,1840.3307947500005,0.04501953,2.9179559,19.119802,0.0040673013,1958.34,3921.0168194770813
-0.000109003835,966656,472,966656,0.3712507486343384,308,1858.4788562000003,0.036621094,2.9035847,19.097027,0.0038954273,1976.42,3927.4866738319397
-0.00034402972,968704,473,968704,0.35697609186172485,264,1858.97938253,0.045996092,2.8943706,19.357655,0.0042680083,1976.42,3934.1331930160522
5.9081405e-05,970752,474,970752,0.3788519501686096,287,1877.3548693700002,0.04350586,2.8900762,19.197453,0.003907283,1994.65,3941.886909008026
-0.0028891098,972800,475,972800,0.3746858835220337,255,1895.5783394099997,0.050927736,2.89278,19.21027,0.0044370317,2012.79,3949.0116095542908
0.00082689757,974848,476,974848,0.34462785720825195,255,1913.86673991,0.06577148,2.8923297,19.292255,0.005330205,2030.92,3957.029226064682
-7.938885e-06,976896,477,976896,0.33037281036376953,261,1914.18125524,0.029248048,2.8845284,19.239946,0.0028890336,2030.92,3965.0429520606995
-0.0035980549,978944,478,978944,0.34664809703826904,293,1932.5063500499998,0.07509766,2.88261,19.274652,0.0058166184,2049.0,3972.8794906139374
-0.0013980006,980992,479,980992,0.33172518014907837,363,1933.07471166,0.030712891,2.8819442,19.19103,0.002872827,2049.0,3979.8597984313965
0.00031851727,983040,480,983040,0.31712669134140015,340,1934.20268103,0.042285156,2.8856065,19.222486,0.0036079374,2049.0,3985.490602016449
-0.0026777484,985088,481,985088,0.38586902618408203,244,1934.50520337,0.054101564,2.8871264,19.065899,0.004666963,2049.0,3991.5000898838043
-0.0023054248,987136,482,987136,0.3605668544769287,341,1935.0460481,0.034716796,2.8932068,19.048708,0.0034786784,2049.0,3999.8794107437134
-0.001922128,989184,483,989184,0.3392847776412964,285,1935.54000459,0.07485352,2.9038744,19.561275,0.0058766557,2049.0,4005.8774633407593
-0.002087751,991232,484,991232,0.3317312002182007,352,1935.8685280900004,0.050341796,2.911451,19.300425,0.0043119895,2049.0,4013.0402693748474
-0.0007307036,993280,485,993280,0.3517429232597351,269,1936.1840676000002,0.022998046,2.913703,19.18256,0.0025622516,2049.0,4018.848273038864
-7.3005656e-05,995328,486,995328,0.3354901075363159,284,1936.70668396,0.05078125,2.917213,19.33566,0.0043125926,2049.0,4026.438322544098
-0.0034187187,997376,487,997376,0.3453454375267029,246,1937.10794707,0.07128906,2.9193594,19.26345,0.006207123,2049.0,4033.6397819519043
-0.0014386426,999424,488,999424,0.3523018956184387,234,1937.3722946599999,0.04345703,2.916288,19.398348,0.004216847,2049.0,4041.949935436249
