ep_reward_mean,ep_len_mean,total_timesteps,fps,approxkl,value_loss,policy_entropy,policy_loss,clipfrac,explained_variance,n_updates,time_elapsed,serial_timesteps
0.0,115.86,329728,55,0.0041379277,1.3963475e-07,0.92818916,-0.0004956343,0.04511719,0.648359090089798,161,4519.841892242432,329728
0.0,117.31,331776,62,0.005494298,1.650422e-07,0.92359084,-0.0023360292,0.06713867,0.42972618341445923,162,4556.62636423111,331776
0.0,118.93,333824,62,0.0052969297,1.4485263e-05,0.92171127,-0.0013790926,0.062353514,-1.2202043533325195,163,4589.261484146118,333824
0.0,121.98,335872,68,0.006499709,4.574936e-06,0.91589355,-0.0072005717,0.07495117,-0.6884974241256714,164,4621.9058928489685,335872
0.0,124.08,337920,63,0.0050985655,5.0845216e-07,0.9066864,-0.005618249,0.06171875,0.10390353202819824,165,4651.833092927933,337920
0.0,126.16,339968,60,0.0058767707,9.639333e-07,0.9070443,-0.005015954,0.07426758,0.7091091871261597,166,4683.990659713745,339968
0.0,128.37,342016,68,0.004679491,8.9124705e-07,0.89659375,-0.002762983,0.049365234,0.4948018789291382,167,4717.592086791992,342016
0.0,130.73,344064,87,0.005629614,1.1727423e-06,0.88986504,-0.0024813635,0.06923828,0.7620309740304947,168,4747.567090034485,344064
0.0,132.85,346112,79,0.004699502,9.620628e-07,0.90378237,-0.001399296,0.054833986,0.16171902418136597,169,4771.099868774414,346112
0.0,134.61,348160,71,0.007403341,1.2621417e-06,0.91087663,-0.0053569013,0.094091795,-0.2293463945388794,170,4796.953964948654,348160
0.0,135.79,350208,94,0.005219292,1.227043e-05,0.9019268,-0.001419616,0.056005858,-1.1102099418640137,171,4825.551606893539,350208
0.0,139.11,352256,76,0.004169804,3.39877e-07,0.8913802,-0.0027662707,0.04790039,-0.26294243335723877,172,4847.3181211948395,352256
0.0,142.04,354304,69,0.0038424558,4.3974947e-07,0.8859438,-0.003914868,0.04194336,0.3486937880516052,173,4874.014248371124,354304
0.0,144.72,356352,77,0.004729872,6.117659e-07,0.8883184,-0.0039937985,0.056640625,0.1455509066581726,174,4903.608116149902,356352
0.0,145.78,358400,60,0.0070770034,4.2359162e-07,0.8963071,-0.0072837085,0.0881836,-0.16033196449279785,175,4930.1288549900055,358400
0.0,148.34,360448,84,0.0053094737,1.5650846e-06,0.8984703,-0.0034261204,0.06064453,-0.737668514251709,176,4963.829933643341,360448
0.0,148.41,362496,83,0.006201695,6.5606935e-07,0.8847586,-0.005568423,0.08295898,0.17033541202545166,177,4988.11443400383,362496
0.0,147.88,364544,65,0.0051533384,5.4622967e-07,0.8656255,-0.0040536844,0.057958983,0.04310727119445801,178,5012.533740520477,364544
0.0,147.15,366592,61,0.0048256167,3.7641698e-06,0.8649093,-0.0013177982,0.056640625,-1.2706351280212402,179,5043.719963788986,366592
0.0,145.38,368640,64,0.0054569324,1.0553484e-05,0.8589901,-0.002623655,0.06201172,-0.22024047374725342,180,5077.0207188129425,368640
0.0,144.57,370688,67,0.004983089,5.775154e-07,0.84449273,-0.0027407976,0.062207032,0.48756444454193115,181,5108.6407771110535,370688
0.0,144.43,372736,77,0.0060359905,5.5111025e-07,0.83715665,-0.0053041666,0.07543945,0.6553648114204407,182,5138.820212841034,372736
0.0,140.71,374784,82,0.0074327984,1.6621709e-06,0.8435141,-0.011695238,0.10185547,0.7228197753429413,183,5165.107528448105,374784
0.0,139.2,376832,65,0.004863843,9.877126e-07,0.8501155,-0.0037521273,0.059667967,0.5395064651966095,184,5189.921273469925,376832
0.0,134.43,378880,82,0.005093294,1.11556965e-05,0.83808786,-0.005501704,0.06064453,0.5259963274002075,185,5221.082415342331,378880
0.0,126.2,380928,58,0.006083833,4.7735983e-07,0.82285035,-0.007263868,0.07773437,0.1879483461380005,186,5245.81897187233,380928
0.0,114.46,382976,60,0.005347898,7.222824e-07,0.81821936,-0.0028363392,0.06914063,-2.1137752532958984,187,5280.658806800842,382976
0.0,102.66,385024,45,0.0035106014,2.471094e-07,0.810984,-0.00046907394,0.03725586,-2.861973285675049,188,5314.6745138168335,385024
0.0,93.55,387072,45,0.0062971227,4.743965e-06,0.8018134,-0.0035160587,0.078466795,0.38199305534362793,189,5359.912713050842,387072
0.0,91.75,389120,54,0.0058347424,5.9733947e-07,0.81238383,-0.0035523796,0.073632814,-0.08771049976348877,190,5404.468297719955,389120
0.0,90.4,391168,46,0.0052601337,8.1566316e-07,0.8154677,-0.002775974,0.061181642,-1.3905653953552246,191,5442.392080068588,391168
0.0,90.01,393216,52,0.007409247,3.5991607e-07,0.8169098,-0.003041647,0.09267578,-2.240039587020874,192,5486.063600301743,393216
0.0,89.94,395264,43,0.00401233,9.960218e-07,0.816506,-0.0009681769,0.045947265,-2.4157562255859375,193,5525.436757326126,395264
0.0,88.41,397312,60,0.00455629,1.2502778e-06,0.82234526,-0.0026476001,0.05415039,-2.1778135299682617,194,5572.68550491333,397312
0.0,87.25,399360,53,0.0030967048,2.3085154e-06,0.8321215,-0.0011266449,0.031933594,-0.613014817237854,195,5606.81240773201,399360
0.0,87.01,401408,53,0.005272806,1.0860412e-05,0.8423322,-0.0024160366,0.06777344,-0.08320832252502441,196,5644.741108894348,401408
0.0,87.71,403456,48,0.006615599,4.0666105e-06,0.865064,-0.0047909715,0.08574219,-2.1055705547332764,197,5683.0919144153595,403456
0.0,91.09,405504,57,0.006006847,8.5142665e-07,0.877659,-0.0049495436,0.07514648,0.27631956338882446,198,5725.556298732758,405504
0.0,95.55,407552,53,0.006539701,2.8531147e-06,0.87879384,-0.0068513863,0.081884764,0.25738251209259033,199,5761.072445869446,407552
0.0,101.56,409600,54,0.006921527,1.0706619e-06,0.87921274,-0.009056285,0.096142575,0.3131232261657715,200,5799.21005988121,409600
0.0,107.96,411648,63,0.005802792,5.707118e-07,0.8660674,-0.0049216365,0.06826172,-0.262967586517334,201,5836.653626680374,411648
0.0,113.64,413696,84,0.0055332035,1.8960618e-07,0.84393036,-0.0048148492,0.06293945,-0.3637162446975708,202,5868.8903613090515,413696
0.0,119.65,415744,82,0.004952674,1.9190364e-07,0.82492286,-0.004858914,0.062451173,-0.19371473789215088,203,5893.267752408981,415744
0.0,124.5,417792,56,0.0055151237,1.4492524e-06,0.8054721,-0.0049410253,0.0680664,-0.672016978263855,204,5918.139489889145,417792
0.0,129.53,419840,61,0.0041633695,1.5347231e-07,0.7806881,-0.00042032907,0.047021486,-0.15023887157440186,205,5954.219141244888,419840
0.0,130.39,421888,70,0.006011623,2.011166e-06,0.75838435,-0.0064164316,0.078466795,0.48169565200805664,206,5987.47517323494,421888
0.0,131.85,423936,75,0.00616964,1.5599494e-07,0.7452601,-0.0038137094,0.07353516,0.17358386516571045,207,6016.677865743637,423936
0.0,132.34,425984,78,0.0059438054,1.5295591e-06,0.7434016,-0.004450813,0.072705075,0.06194788217544556,208,6043.840291023254,425984
0.0,131.97,428032,65,0.005391498,1.5294952e-05,0.7529204,-0.0027973815,0.068798825,-0.030904054641723633,209,6069.980133771896,428032
0.0,131.52,430080,74,0.0061096502,4.6316669e-07,0.76841605,-0.004970474,0.079638675,0.5837280452251434,210,6101.026228904724,430080
0.0,130.66,432128,76,0.008984883,8.061893e-07,0.7897679,-0.014019877,0.11298828,0.6923974454402924,211,6128.602781534195,432128
0.0,127.52,434176,55,0.005784194,6.873712e-07,0.7887677,-0.007161148,0.071777344,0.5381627976894379,212,6155.46540760994,434176
0.0,121.75,436224,62,0.006540998,3.6224776e-07,0.7723459,-0.005665327,0.07709961,0.10399627685546875,213,6192.563175439835,436224
0.0,115.25,438272,51,0.0055982517,1.1271638e-06,0.76788175,-0.0044043353,0.068554685,-0.14971697330474854,214,6225.108190774918,438272
0.0,105.44,440320,48,0.0059939143,6.2324943e-07,0.76594305,-0.003983469,0.076611325,-2.847536087036133,215,6264.6215736866,440320
0.0,98.48,442368,51,0.005630181,1.1761963e-06,0.76032555,-0.0032237328,0.06982422,-0.27308690547943115,216,6306.676774978638,442368
0.0,96.69,444416,62,0.0062880293,2.3251065e-05,0.7500191,-0.0042973724,0.07382812,-2.83432936668396,217,6346.533333778381,444416
0.0,98.01,446464,49,0.0058914395,6.879456e-08,0.7429904,-0.004842746,0.0725586,-1.9013750553131104,218,6379.061610460281,446464
0.0,101.85,448512,63,0.006201517,8.171585e-08,0.7336848,-0.0041448846,0.07724609,-2.753788948059082,219,6420.126662969589,448512
0.0,106.35,450560,82,0.0069995923,5.771839e-08,0.7218301,-0.007909668,0.091308594,-2.283484935760498,220,6452.261135339737,450560
0.0,110.51,452608,67,0.0061487528,9.0111584e-08,0.7018533,-0.003531045,0.072314456,-0.4278831481933594,221,6477.101043701172,452608
0.0,112.04,454656,61,0.006665635,5.986383e-08,0.68952703,-0.00539137,0.083935544,-0.8475106954574585,222,6507.350397825241,454656
0.0,113.47,456704,57,0.0053189835,9.4295785e-08,0.6924696,-0.0019387833,0.064892575,-1.4098033905029297,223,6540.792162895203,456704
0.0,110.7,458752,61,0.005851311,3.9805977e-07,0.6991764,-0.004621727,0.06987305,-3.201775550842285,224,6576.260915517807,458752
0.0,108.72,460800,56,0.0056957966,7.88003e-06,0.70232224,-0.002273766,0.07290039,-0.027750253677368164,225,6609.681689977646,460800
0.0,106.57,462848,56,0.00710312,4.4255998e-08,0.6904155,-0.008308563,0.09238281,-0.2884056568145752,226,6646.090031862259,462848
0.0,105.45,464896,59,0.0051651974,4.877606e-08,0.6854715,-0.001070907,0.06503906,-1.453197717666626,227,6682.055425167084,464896
0.0,104.82,466944,62,0.004775229,9.8391254e-08,0.6751586,-0.00075705186,0.054833986,-1.6087782382965088,228,6716.665797710419,466944
0.0,104.9,468992,48,0.0049467036,5.115794e-07,0.66500324,-0.0019193211,0.058789063,-0.3961261510848999,229,6749.209854841232,468992
0.0,104.7,471040,69,0.006690481,2.895607e-06,0.6706726,-0.0005364109,0.08120117,-0.020067811012268066,230,6791.601121664047,471040
0.0,104.79,473088,69,0.006579303,1.207851e-07,0.68955564,-0.0037039411,0.082617186,0.5224269330501556,231,6821.075416564941,473088
0.0,104.41,475136,60,0.0064814547,4.8616084e-08,0.69933915,-0.0005960159,0.07739258,0.7489879429340363,232,6850.588006973267,475136
0.0,104.12,477184,55,0.0051949425,3.9520546e-06,0.7002044,2.7613767e-05,0.06762695,0.027577102184295654,233,6884.339448451996,477184
0.0,103.53,479232,69,0.0052197743,6.150073e-08,0.68755877,-0.0047279648,0.06225586,-0.3468940258026123,234,6920.999670267105,479232
0.0,103.65,481280,60,0.004878807,3.9341348e-08,0.6746446,-0.0015390227,0.06035156,-1.2335197925567627,235,6950.2626304626465,481280
0.0,103.59,483328,58,0.005573907,5.062329e-08,0.675427,-0.0025981194,0.06923828,-0.01851522922515869,236,6984.0037751197815,483328
0.0,103.43,485376,66,0.0062050954,5.3979214e-08,0.66385186,-0.004233183,0.07397461,-0.9449056386947632,237,7019.105029582977,485376
0.0,103.55,487424,56,0.008247106,5.5829297e-08,0.6431333,-0.0037947693,0.09970703,-1.5265796184539795,238,7049.839267492294,487424
0.0,102.75,489472,54,0.005773357,2.7264819e-06,0.6315322,-0.0018795971,0.06977539,-0.5631763935089111,239,7086.1310160160065,489472
0.0,102.38,491520,62,0.006478183,1.8885098e-07,0.6277846,-0.0034352646,0.075927734,0.4599270224571228,240,7123.687551498413,491520
0.0,102.31,493568,57,0.0056940923,2.3467676e-07,0.6219325,-0.0021028377,0.06948242,-2.2955784797668457,241,7156.322284698486,493568
0.0,102.2,495616,50,0.007863894,2.1365346e-07,0.6139678,-0.004766773,0.09794922,-2.3240883350372314,242,7191.896462440491,495616
0.0,101.88,497664,62,0.0054913377,2.4466905e-07,0.6171829,-0.0008033543,0.065136716,-3.9488935470581055,243,7232.848432064056,497664
0.0,102.93,499712,75,0.0065030656,2.4596957e-06,0.61722606,-0.0002054475,0.07895508,-4.196872711181641,244,7265.8587527275085,499712
0.0,102.13,501760,51,0.005639675,2.4235408e-07,0.61864483,-0.004174211,0.07006836,0.3255156874656677,245,7292.897488594055,501760
0.0,102.06,503808,55,0.005467181,2.4959738e-06,0.6260678,-0.0051083504,0.064892575,0.5637904405593872,246,7333.004300355911,503808
0.0,102.41,505856,72,0.0067641935,8.694921e-06,0.6135937,-0.006130688,0.07915039,0.39133334159851074,247,7369.945714235306,505856
0.0,102.42,507904,65,0.0063322955,1.445602e-07,0.59534097,-0.0004819138,0.07416992,0.19144505262374878,248,7398.286022424698,507904
0.0,102.4,509952,63,0.0066174446,5.886979e-08,0.577063,-0.002692391,0.084423825,0.4017156958580017,249,7429.548654079437,509952
0.0,103.43,512000,63,0.006323976,4.89054e-08,0.566226,-0.0032476024,0.083984375,-0.004820585250854492,250,7461.584960699081,512000
0.0,104.73,514048,56,0.006641618,5.863356e-07,0.5545665,-0.0011250376,0.08154297,-0.5809429883956909,251,7493.821745634079,514048
0.0,104.89,516096,62,0.0063155824,2.8467554e-07,0.5391022,-0.0010833178,0.07841797,-1.5499026775360107,252,7529.856741905212,516096
0.0,105.58,518144,53,0.0060416525,1.8683578e-07,0.5352549,-0.0010343725,0.07680664,-2.3081140518188477,253,7562.377026319504,518144
0.0,105.68,520192,52,0.0051805438,3.3568924e-08,0.5334516,-0.0013266769,0.061425783,-3.0776448249816895,254,7600.56329870224,520192
0.0,106.29,522240,76,0.006085221,2.8074447e-07,0.5275526,-0.000696574,0.07241211,-2.9370875358581543,255,7639.415781497955,522240
0.0,107.07,524288,51,0.007632903,2.8982047e-06,0.52971524,-0.0044298265,0.0993164,-1.7410058975219727,256,7666.075119495392,524288
0.0,107.65,526336,58,0.006276681,5.1972734e-08,0.5360998,-0.0029216367,0.07705078,-1.3277385234832764,257,7705.5085272789,526336
0.0,110.04,528384,79,0.008578623,1.1626774e-06,0.54341936,-0.0041705854,0.10751953,-0.7930558919906616,258,7740.81947684288,528384
0.0,111.26,530432,62,0.00731685,4.7920622e-08,0.553032,-0.002371852,0.08681641,-0.843090295791626,259,7766.49362206459,530432
0.0,111.41,532480,54,0.0068856105,1.4544254e-07,0.5671574,-0.0049852924,0.08208008,-2.1885502338409424,260,7799.194325208664,532480
0.0,110.36,534528,64,0.008074856,1.4260482e-07,0.5790866,-0.006696511,0.103515625,0.454731285572052,261,7836.660841226578,534528
0.0,109.95,536576,60,0.0070952266,1.5430069e-06,0.5808843,-0.005804724,0.09067383,0.5632686018943787,262,7868.661946773529,536576
0.0,109.14,538624,59,0.007746561,1.17562124e-07,0.56208605,-0.00745332,0.091992185,0.42786991596221924,263,7902.587806224823,538624
0.0,109.11,540672,61,0.006742916,2.5917411e-06,0.54396015,-0.0039077555,0.08120117,-0.4262582063674927,264,7937.229665279388,540672
0.0,109.79,542720,57,0.006822338,8.297276e-08,0.5300046,-0.0016374743,0.08710937,-1.9626142978668213,265,7970.504716157913,542720
0.0,110.54,544768,70,0.007266083,4.7602178e-08,0.5188023,-0.003942585,0.0875,-2.924365758895874,266,8006.345554590225,544768
0.0,111.16,546816,66,0.006088278,2.1787025e-07,0.5239332,-0.003006402,0.07397461,-2.6459574699401855,267,8035.551429986954,546816
0.0,110.51,548864,59,0.006646257,4.5709044e-08,0.53923243,-0.0030213404,0.0847168,-2.296220064163208,268,8066.560598611832,548864
0.0,110.77,550912,64,0.006637545,1.4217433e-06,0.5530978,-0.002017216,0.080517575,-4.373765468597412,269,8100.865041255951,550912
0.0,110.62,552960,63,0.007575319,3.0883598e-07,0.5519367,-0.0054413136,0.088378906,-2.54687237739563,270,8132.807333230972,552960
0.0,111.13,555008,59,0.0074975276,6.32693e-08,0.5406748,-0.002978933,0.091552734,-0.031412601470947266,271,8165.038853645325,555008
0.0,111.11,557056,67,0.008635718,7.590667e-08,0.5306616,-0.005400465,0.10874023,0.5253790318965912,272,8199.528694868088,557056
0.0,109.55,559104,56,0.008620381,3.0861446e-07,0.5250157,-0.008372435,0.11621094,0.6173948049545288,273,8229.676135540009,559104
0.0,107.01,561152,50,0.007715275,2.5386325e-06,0.51487106,-0.0062904367,0.102148436,-0.7221794128417969,274,8265.955493450165,561152
0.0,103.54,563200,59,0.00637275,2.3479326e-07,0.5023131,-0.002295496,0.08154297,-3.095600128173828,275,8306.727684497833,563200
0.0,97.47,565248,54,0.0052279322,1.2514195e-07,0.49241376,-0.00017235699,0.06381836,-4.211312770843506,276,8340.962903261185,565248
0.0,92.21,567296,51,0.005564639,5.1712766e-07,0.4938994,-0.00272698,0.06992187,-0.10525143146514893,277,8378.817678689957,567296
0.0,91.05,569344,44,0.0056640925,3.4641216e-06,0.5051602,-0.0024680446,0.07104492,-0.3882640600204468,278,8418.287547588348,569344
0.0,90.39,571392,57,0.008060982,1.9854288e-07,0.5237409,-0.0065924516,0.10830078,-0.06067955493927002,279,8463.963507890701,571392
0.0,91.63,573440,54,0.009435974,1.2118707e-07,0.54115355,-0.008089785,0.11333008,0.2111632227897644,280,8499.752867937088,573440
0.0,94.49,575488,57,0.005532009,7.722555e-08,0.54291445,-0.0028732615,0.06914063,-0.04185199737548828,281,8537.030158042908,575488
0.0,97.25,577536,65,0.008890676,2.599779e-07,0.5403772,-0.0045152353,0.10527344,-0.24777352809906006,282,8572.64055943489,577536
0.0,99.9,579584,52,0.007104551,1.3134921e-07,0.5372478,-0.0016680673,0.08911133,-0.12560606002807617,283,8604.036208868027,579584
0.0,101.5,581632,61,0.005944944,1.675374e-05,0.5298184,-0.00018046846,0.07392578,0.0009157657623291016,284,8643.32019686699,581632
0.0,102.41,583680,62,0.0048257206,2.8184786e-06,0.52290267,0.0009832914,0.056005858,-0.9812774658203125,285,8676.576063394547,583680
0.0,103.06,585728,49,0.00534901,4.8729866e-08,0.52263874,0.002091059,0.06577148,0.5592998266220093,286,8709.580387592316,585728
0.0,103.4,587776,59,0.0059916684,3.3088366e-08,0.5322966,0.00033098465,0.0725586,0.7615863978862762,287,8750.987960577011,587776
0.0,103.81,589824,67,0.006170122,1.3559204e-06,0.54995877,-0.0016422521,0.07172851,0.6415841579437256,288,8785.211270570755,589824
0.0,103.73,591872,66,0.0079613635,5.75247e-07,0.5709438,-0.005812443,0.097753905,0.5646029114723206,289,8815.627549409866,591872
0.0,102.97,593920,43,0.0075427503,1.6701908e-07,0.57303154,-0.0071752006,0.09511719,0.4819125533103943,290,8846.50559258461,593920
0.0,102.25,595968,76,0.0058649257,1.00715376e-07,0.56184167,-0.0040439204,0.072460935,0.5579136610031128,291,8893.184779882431,595968
0.0,100.8,598016,51,0.006696786,1.121964e-07,0.54760885,-0.008746998,0.08198242,0.29186320304870605,292,8919.8763422966,598016
0.0,98.11,600064,58,0.007086308,1.57003e-07,0.53256625,-0.004160193,0.09052734,-2.1652188301086426,293,8959.7792532444,600064
0.0,94.24,602112,60,0.0075352415,2.2939341e-07,0.51706636,-0.00241737,0.09296875,0.3865707516670227,294,8994.652588129044,602112
0.0,91.88,604160,53,0.0052087475,2.8844914e-07,0.50910616,-0.0043559317,0.06577148,0.5661089718341827,295,9028.67829322815,604160
0.0,88.48,606208,60,0.0046130074,4.8880673e-07,0.4988216,-0.0012495115,0.05288086,0.06462365388870239,296,9067.070729017258,606208
0.0,86.71,608256,44,0.0041671637,9.49135e-08,0.48600444,-0.0019061568,0.047607422,-1.4573616981506348,297,9101.178406715393,608256
0.0,86.0,610304,54,0.005190869,2.1389246e-07,0.477637,-0.0011549348,0.06196289,-1.823481798171997,298,9147.252552986145,610304
0.0,86.44,612352,48,0.0058962656,1.4003842e-06,0.47296244,-0.004294666,0.06416015,0.05658400058746338,299,9185.03382730484,612352
0.0,87.6,614400,61,0.008766396,1.553173e-05,0.4727283,-0.0069506755,0.09428711,0.6670787930488586,300,9226.930685281754,614400
0.0,88.83,616448,58,0.008999323,1.2162214e-07,0.47677168,-0.0066804416,0.10175781,0.6276785433292389,301,9260.345042943954,616448
0.0,90.22,618496,43,0.007319736,7.6210064e-08,0.50159854,-0.0084918225,0.09208985,0.5042374730110168,302,9295.598809957504,618496
0.0,92.5,620544,48,0.006689922,8.91318e-08,0.51549035,-0.0026135796,0.083300784,0.010016798973083496,303,9343.130393743515,620544
0.0,95.9,622592,49,0.007481166,5.072892e-08,0.49573976,-0.0051153083,0.091992185,-0.7668204307556152,304,9385.019161701202,622592
0.0,98.98,624640,51,0.007853137,5.0295807e-08,0.47122994,-0.007297723,0.097509764,-0.21963727474212646,305,9426.243032693863,624640
0.0,101.22,626688,53,0.009574442,5.2188454e-08,0.46550566,-0.0058076135,0.1234375,-0.01024329662322998,306,9465.904025554657,626688
0.0,103.86,628736,49,0.0069493973,8.1633246e-08,0.4717281,-0.004438159,0.08173828,-0.19159555435180664,307,9504.402267217636,628736
0.0,105.25,630784,65,0.0076263114,1.4947796e-07,0.47531906,-0.0027542815,0.09282227,-0.29549551010131836,308,9546.150874853134,630784
0.0,105.08,632832,72,0.00592105,2.109451e-05,0.47476855,-0.0021698084,0.07348633,-2.030766487121582,309,9577.191941022873,632832
0.0,105.37,634880,56,0.006406079,4.6253398e-08,0.4680686,-0.00035386434,0.07895508,-5.827547550201416,310,9605.481741189957,634880
0.0,105.69,636928,61,0.005754287,2.3737279e-08,0.47081786,-0.001264393,0.07138672,-8.706379890441895,311,9641.65831398964,636928
0.0,106.16,638976,60,0.006345031,2.1802602e-08,0.46746653,-0.002633818,0.07832031,-7.182154655456543,312,9674.83862733841,638976
0.0,107.09,641024,56,0.007907724,2.8611874e-08,0.4566299,-0.0048627905,0.0972168,-11.086934089660645,313,9708.89870762825,641024
0.0,107.92,643072,61,0.006747351,2.6970218e-08,0.46174628,-0.0019778484,0.07851563,-3.752440929412842,314,9745.067787408829,643072
0.0,108.46,645120,57,0.007863249,2.488363e-07,0.46027002,-0.004071763,0.09072266,-3.318051815032959,315,9778.381996393204,645120
0.0,109.49,647168,54,0.006455964,2.2232882e-06,0.45955104,-6.413836e-05,0.08100586,-4.463897705078125,316,9814.298224925995,647168
0.0,110.38,649216,75,0.007198454,1.4022085e-06,0.46008387,-0.0025346242,0.083544925,-3.909933090209961,317,9851.730022907257,649216
0.0,110.66,651264,72,0.0056003323,5.0952785e-08,0.46375775,-0.0016785229,0.064697266,-4.323132514953613,318,9878.992387533188,651264
0.0,110.82,653312,60,0.008712148,5.953431e-08,0.4697249,-0.0021518946,0.1015625,-5.034284591674805,319,9907.21257019043,653312
0.0,110.78,655360,62,0.0073475116,5.002925e-07,0.46758908,-0.0032268367,0.09335937,-3.778738021850586,320,9941.091931343079,655360
0.0,110.5,657408,71,0.004965155,1.6767814e-05,0.46145335,0.0019979107,0.058251955,-1.5030076503753662,321,9974.098085403442,657408
0.0,110.24,659456,63,0.0048439885,1.6285794e-07,0.45576423,-0.0010168907,0.058544923,0.6963680982589722,322,10002.681094169617,659456
0.0,110.19,661504,53,0.006098894,2.0168257e-07,0.46057278,-0.003786595,0.076855466,0.7784495949745178,323,10034.760424375534,661504
0.0,110.82,663552,53,0.0056079365,4.697973e-08,0.4752675,0.0006436659,0.06616211,0.8103687018156052,324,10073.190848827362,663552
