serial_timesteps,n_updates,policy_entropy,value_loss,ep_reward_mean,fps,explained_variance,ep_len_mean,clipfrac,policy_loss,approxkl,total_timesteps,time_elapsed
667648,326,1.299633,0.4098197,1200.90090914,419,0.9748531021177769,2016.65,0.077978514,-0.005474678,0.0062615015,667648,1692.961207151413
669696,327,1.2980636,0.577444,1200.90090914,382,0.9474065080285072,2016.65,0.07119141,-0.004618743,0.005633506,669696,1697.8454022407532
671744,328,1.2919252,0.3479024,1200.90090914,371,0.973724402487278,2016.65,0.07553711,-0.00411525,0.005980803,671744,1703.195569038391
673792,329,1.2808843,0.30844712,1200.90090914,395,0.9713170845061541,2016.65,0.059228517,-0.0048597115,0.0051941397,673792,1708.7162880897522
675840,330,1.2743266,5.2518134,1654.1398935199998,446,0.8603632599115372,2752.88,0.06875,-0.0022315828,0.005794526,675840,1713.8963022232056
677888,331,1.2753153,0.3287453,1654.1398935199998,403,0.9816533382982016,2752.88,0.08071289,-0.0044073323,0.006485825,677888,1718.4856605529785
679936,332,1.2749782,6.8159585,1675.3050586,418,0.7965041846036911,2784.22,0.058251955,-0.0033757822,0.005516231,679936,1723.568422794342
681984,333,1.2739552,0.38291997,1675.3050586,386,0.9775270484387875,2784.22,0.08803711,-0.008118687,0.0069958926,681984,1728.4601469039917
684032,334,1.2701228,0.3023658,1675.3050586,393,0.9718122631311417,2784.22,0.05644531,-0.0062706107,0.0047950917,684032,1733.757601261139
686080,335,1.2625251,0.37124345,1675.3050586,407,0.9794507641345263,2784.22,0.05673828,-0.0046749543,0.005254941,686080,1738.960483789444
688128,336,1.2576659,7.4442854,1738.26504833,411,0.8149461448192596,2875.49,0.05605469,-0.005158766,0.005846547,688128,1743.9886047840118
690176,337,1.2650913,0.4448769,1738.26504833,381,0.9699849803000689,2875.49,0.06313477,-0.007037434,0.005261301,690176,1748.9718055725098
692224,338,1.2681037,0.2677481,1738.26504833,374,0.9673472046852112,2875.49,0.08242188,-0.0070924126,0.0066558705,692224,1754.3369100093842
694272,339,1.2716582,0.24897762,1738.26504833,390,0.9829151183366776,2875.49,0.053222656,-0.0042484147,0.004292003,694272,1759.8015191555023
696320,340,1.2779703,0.39152697,1738.26504833,366,0.9618376344442368,2875.49,0.07504883,-0.0072358465,0.0060669603,696320,1765.0467476844788
698368,341,1.2899611,0.21710019,1738.26504833,413,0.9685012400150299,2875.49,0.103076175,-0.005630874,0.008438132,698368,1770.6350450515747
700416,342,1.3137126,0.290399,1738.26504833,388,0.9598347954452038,2875.49,0.06298828,-0.00662617,0.005867063,700416,1775.5941298007965
702464,343,1.3222818,0.24796465,1738.26504833,386,0.9778552483767271,2875.49,0.080273435,-0.0059260074,0.0062784217,702464,1780.8662009239197
704512,344,1.3243604,5.9226418,1837.6203992199999,403,0.8499334156513214,3022.01,0.0574707,-0.0027058532,0.0046729296,704512,1786.163562297821
706560,345,1.3311092,9.491526,1850.77633562,415,0.7741005569696426,3041.65,0.054980468,-0.0030980397,0.0044065854,706560,1791.2375671863556
708608,346,1.3492774,0.29603082,1850.77633562,436,0.9714824501425028,3041.65,0.04575195,-0.0062606772,0.0038893297,708608,1796.1707813739777
710656,347,1.3480717,0.18274337,1850.77633562,376,0.9833084493875504,3041.65,0.062304687,-0.0041984473,0.005135739,710656,1800.8622045516968
712704,348,1.3470035,7.488688,1889.6994088800002,416,0.8488857001066208,3098.78,0.048583984,-0.0045064213,0.005128826,712704,1806.3083534240723
714752,349,1.3540454,0.25174844,1889.6994088800002,443,0.971110638231039,3098.78,0.067675784,-0.0062802522,0.0055868374,714752,1811.2245802879333
716800,350,1.3500379,0.26479805,1889.6994088800002,406,0.9728642497211695,3098.78,0.068603516,-0.0062860185,0.0058354544,716800,1815.8445076942444
718848,351,1.3503314,0.31781676,1889.6994088800002,378,0.959219615906477,3098.78,0.102832034,-0.008162673,0.008207057,718848,1820.8864452838898
720896,352,1.3543613,8.667761,1930.6304995300002,365,0.7471901774406433,3160.5,0.08134766,-0.0048487512,0.007813396,720896,1826.3019304275513
722944,353,1.3585361,0.14115565,1930.6304995300002,391,0.9828706961125135,3160.5,0.06020508,-0.002871333,0.0052204137,722944,1831.8996493816376
724992,354,1.3693804,0.2239779,1930.6304995300002,328,0.9850406907498837,3160.5,0.09443359,-0.0066602277,0.0073619476,724992,1837.1309802532196
727040,355,1.3851403,0.3761165,1930.6304995300002,356,0.9776918832212687,3160.5,0.079589844,-0.005060029,0.0064020655,727040,1843.3716938495636
729088,356,1.3838434,8.257044,1993.0916922500003,417,0.7841217964887619,3250.53,0.08867188,-0.005775843,0.00827625,729088,1849.1205587387085
731136,357,1.3757795,23.3963,1996.5081010000001,414,0.6644289195537567,3255.42,0.10966797,-0.006400194,0.022518728,731136,1854.032620191574
733184,358,1.387892,7.57576,2002.5449858599998,442,0.8230436742305756,3264.36,0.071826175,-0.0077920123,0.0062824944,733184,1858.9778320789337
735232,359,1.4076314,26.3224,2011.3542397499996,400,0.6954320669174194,3276.01,0.095507815,-0.006034014,0.010915205,735232,1863.6050581932068
737280,360,1.411181,8.080948,2018.0049891199994,415,0.7543826848268509,3287.05,0.056005858,-0.0036739097,0.00490839,737280,1868.7240738868713
739328,361,1.4082227,6.678485,2027.7736622399998,426,0.8732787072658539,3300.78,0.06411133,-0.004667045,0.00591343,739328,1873.653785943985
741376,362,1.4231613,5.986519,2029.7683170799999,349,0.8665198981761932,3303.53,0.07421875,-0.00073893403,0.007052616,741376,1878.4619631767273
743424,363,1.445146,0.3031886,2029.7683170799999,382,0.965412113815546,3303.53,0.1144043,-0.007106868,0.010006919,743424,1884.327824831009
745472,364,1.4404585,0.330869,2029.7683170799999,400,0.9761702194809914,3303.53,0.042675782,-0.00431889,0.0041296794,745472,1889.6858637332916
747520,365,1.4289445,0.25473744,2029.7683170799999,372,0.9760754592716694,3303.53,0.082617186,-0.007459957,0.0063267103,747520,1894.796499490738
749568,366,1.4348376,0.41344792,2029.7683170799999,375,0.953246459364891,3303.53,0.08984375,-0.0061120326,0.007925107,749568,1900.292555809021
751616,367,1.4604266,0.25002903,2029.7683170799999,370,0.9672072641551495,3303.53,0.09833984,-0.0046399855,0.009171283,751616,1905.7481579780579
753664,368,1.4721187,0.32670754,2029.7683170799999,397,0.9605322033166885,3303.53,0.056591798,-0.0052498356,0.0047968603,753664,1911.2763650417328
755712,369,1.4718711,0.94070786,2029.7683170799999,377,0.8452886343002319,3303.53,0.06933594,-0.0025117989,0.005923045,755712,1916.431036233902
757760,370,1.4722965,0.3128373,2029.7683170799999,367,0.9721521139144897,3303.53,0.056396484,-0.008951079,0.0050761574,757760,1921.8524775505066
759808,371,1.4603094,0.18667725,2029.7683170799999,407,0.9772795755416155,3303.53,0.06772461,-0.007603568,0.005498214,759808,1927.4323513507843
761856,372,1.4515995,0.12741026,2029.7683170799999,429,0.98319729603827,3303.53,0.07285156,-0.0062710443,0.0057830913,761856,1932.4555995464325
763904,373,1.4531604,7.8072176,2187.6980032799997,444,0.8226271420717239,3540.6,0.052001953,-0.0044696503,0.0053848675,763904,1937.224544763565
765952,374,1.4500617,0.44604534,2187.6980032799997,401,0.9639505371451378,3540.6,0.06875,-0.0049601765,0.005660072,765952,1941.8294212818146
768000,375,1.4533472,0.25207308,2187.6980032799997,374,0.9753974005579948,3540.6,0.053808592,-0.0061817043,0.004717893,768000,1946.9255030155182
770048,376,1.4540564,0.7997211,2187.6980032799997,403,0.9629097245633602,3540.6,0.072753906,-0.0052632033,0.005844056,770048,1952.3997485637665
772096,377,1.4418347,0.22010556,2187.6980032799997,382,0.9765341002494097,3540.6,0.059326172,-0.006004352,0.005178939,772096,1957.4824583530426
774144,378,1.4315664,0.39836752,2187.6980032799997,406,0.9717447645962238,3540.6,0.060009766,-0.0040214704,0.0051536006,774144,1962.8342711925507
776192,379,1.4319025,0.364587,2187.6980032799997,382,0.9625111259520054,3540.6,0.087646484,-0.00881862,0.0069121122,776192,1967.8756437301636
778240,380,1.4439867,7.117063,2273.26942343,425,0.8396336287260056,3666.41,0.064453125,-0.0020736728,0.006323668,778240,1973.2260310649872
780288,381,1.4644883,22.203115,2281.47224611,417,0.6561854183673859,3678.71,0.081445314,-0.0036388654,0.0071008853,780288,1978.0456974506378
782336,382,1.4702125,0.30807328,2281.47224611,359,0.9686561562120914,3678.71,0.06552734,-0.0026303846,0.0051462776,782336,1982.95308303833
784384,383,1.4635236,0.19197452,2281.47224611,362,0.9791638534516096,3678.71,0.08779297,-0.008826511,0.0069549284,784384,1988.6487109661102
786432,384,1.4588869,0.20924787,2281.47224611,419,0.9815273769199848,3678.71,0.092236325,-0.0064633735,0.0071847057,786432,1994.2945823669434
788480,385,1.4555353,0.39267018,2281.47224611,394,0.9739695508033037,3678.71,0.10058594,-0.007000325,0.0076098577,788480,1999.1720895767212
790528,386,1.4535055,0.44118682,2281.47224611,366,0.9705124162137508,3678.71,0.055615235,-0.00681905,0.0049125305,790528,2004.3706948757172
792576,387,1.4581649,0.60166156,2281.47224611,418,0.897591769695282,3678.71,0.089501955,-0.008122243,0.0079066055,792576,2009.9592792987823
794624,388,1.4587111,0.54945374,2281.47224611,371,0.9589119218289852,3678.71,0.032568358,-0.0071816137,0.003250646,794624,2014.8515884876251
796672,389,1.4498651,0.41896367,2281.47224611,418,0.9721598122268915,3678.71,0.041064452,-0.0055650985,0.0037314612,796672,2020.3717157840729
798720,390,1.4477336,0.27566713,2281.47224611,397,0.9772395640611649,3678.71,0.054003906,-0.0057679163,0.0048750206,798720,2025.2705137729645
800768,391,1.4451863,0.3353234,2281.47224611,374,0.9774936083704233,3678.71,0.070214845,-0.006578992,0.0060267034,800768,2030.429680109024
802816,392,1.4449213,0.19734825,2281.47224611,370,0.9837910272181034,3678.71,0.08911133,-0.008647243,0.007118312,802816,2035.903639793396
804864,393,1.4483895,0.34608385,2281.47224611,418,0.9679145701229572,3678.71,0.069970705,-0.0050857277,0.005514954,804864,2041.4334268569946
806912,394,1.4520715,0.4356323,2281.47224611,392,0.9672054350376129,3678.71,0.07841797,-0.006962476,0.0066515044,806912,2046.333758354187
808960,395,1.4530824,8.523856,2477.4959100300002,433,0.8143178373575211,3963.39,0.0675293,-0.008443018,0.04123576,808960,2051.5560183525085
811008,396,1.4572666,0.691476,2477.4959100300002,416,0.9814810715615749,3963.39,0.07290039,-0.006867497,0.0072630495,811008,2056.2845661640167
813056,397,1.4570547,0.32540658,2477.4959100300002,365,0.9752827882766724,3963.39,0.08457031,-0.0073545305,0.0065899203,813056,2061.203728914261
815104,398,1.459326,1.1517141,2477.4959100300002,401,0.8578474223613739,3963.39,0.074560545,-0.003619964,0.0067729345,815104,2066.812029361725
817152,399,1.4620788,1.0075147,2477.4959100300002,413,0.7717343270778656,3963.39,0.077539064,-0.0005453491,0.006377811,817152,2071.9162583351135
819200,400,1.476821,0.5643801,2477.4959100300002,382,0.8920290172100067,3963.39,0.075927734,4.3478572e-05,0.0068243733,819200,2076.86780667305
821248,401,1.5015382,29.876282,2531.1623908100005,394,0.5108948349952698,4045.3,0.07875977,-0.0045190845,0.008391252,821248,2082.2187407016754
823296,402,1.5121969,15.1881695,2536.82957562,403,0.7778176516294479,4054.18,0.0659668,-0.0041694054,0.005634354,823296,2087.406989097595
825344,403,1.5181835,16.408176,2536.57375456,395,0.6609368622303009,4054.84,0.06020508,-0.0038102362,0.006643175,825344,2092.4845530986786
827392,404,1.5283438,0.1672841,2536.57375456,399,0.9846100965514779,4054.84,0.043115236,-0.004794412,0.003832817,827392,2097.6594932079315
829440,405,1.5257668,6.995791,2555.03796698,411,0.8517905175685883,4081.92,0.04433594,-0.0040354696,0.0042505856,829440,2102.78964471817
831488,406,1.5345047,27.992023,2493.7058915199996,397,0.6247602701187134,3987.97,0.06040039,-0.0042002797,0.0055671157,831488,2107.7700934410095
833536,407,1.5414221,9.127884,2465.6591260299997,382,0.8943515941500664,3944.41,0.063769534,-0.002023898,0.0053964006,833536,2112.9223725795746
835584,408,1.5473993,0.28493047,2465.6591260299997,369,0.9695316925644875,3944.41,0.07851563,-0.00720632,0.0073385225,835584,2118.273193836212
837632,409,1.5521146,0.4710191,2465.6591260299997,426,0.9684941321611404,3944.41,0.04296875,-0.004585565,0.0038428914,837632,2123.814952135086
839680,410,1.5547245,6.429189,2509.98933951,349,0.8838621824979782,4008.96,0.05722656,-0.0079427045,0.011188555,839680,2128.612431526184
841728,411,1.5613028,6.373783,2517.6531203799996,432,0.8969048708677292,4020.25,0.04067383,-0.0033197994,0.0037065037,841728,2134.4659678936005
843776,412,1.5694065,5.3875837,2492.51558645,411,0.8757908865809441,3981.36,0.08183594,-0.007481399,0.0071838843,843776,2139.203858613968
845824,413,1.5753192,5.5668025,2493.5927157399997,409,0.921155646443367,3982.91,0.07304688,-0.006056801,0.009884903,845824,2144.183739423752
847872,414,1.5815257,8.2873535,2281.6338582900003,439,0.8630439341068268,3611.67,0.055761717,-0.005530214,0.004980811,847872,2149.182697534561
849920,415,1.5830653,5.2391257,2286.1457494,431,0.9204524531960487,3619.57,0.062353514,-0.010009365,0.005737585,849920,2153.8485519886017
851968,416,1.5711466,0.24982235,2286.1457494,405,0.9808914866298437,3619.57,0.11450195,-0.009290891,0.00889148,851968,2158.59610915184
854016,417,1.5606239,0.2888662,2286.1457494,388,0.9743829369544983,3619.57,0.09121094,-0.0049192035,0.009299687,854016,2163.644426584244
856064,418,1.5464593,0.18025504,2286.1457494,390,0.9802254121750593,3619.57,0.083984375,-0.0068929577,0.0069066836,856064,2168.9120829105377
858112,419,1.5378823,0.17892045,2286.1457494,389,0.9850201020017266,3619.57,0.06611328,-0.00523935,0.0053932974,858112,2174.1524362564087
860160,420,1.5370445,0.31544644,2286.1457494,410,0.976494800299406,3619.57,0.05810547,-0.0074575446,0.005626592,860160,2179.4085018634796
862208,421,1.5294867,0.3195734,2286.1457494,424,0.9770234860479832,3619.57,0.055126954,-0.0051605487,0.0047148624,862208,2184.402543783188
864256,422,1.5142958,0.27698988,2286.1457494,406,0.9770982377231121,3619.57,0.07119141,-0.0044808406,0.0059905867,864256,2189.2244551181793
866304,423,1.5045979,0.23781212,2286.1457494,376,0.9807592201977968,3619.57,0.08276367,-0.0019115051,0.0076083033,866304,2194.2671484947205
868352,424,1.4997683,0.22094777,2286.1457494,413,0.9824865981936455,3619.57,0.06254883,-0.004186671,0.0053522843,868352,2199.708628177643
870400,425,1.4934528,0.24915364,2286.1457494,392,0.9646903425455093,3619.57,0.09946289,-0.009126188,0.00889342,870400,2204.6581144332886
872448,426,1.4838407,1.0773704,2286.1457494,396,0.9562126509845257,3619.57,0.052783202,-0.0048625874,0.00669331,872448,2209.8822190761566
874496,427,1.4855255,12.0855255,2462.06663744,391,0.8314975500106812,3876.74,0.063085936,-0.0014761,0.006910374,874496,2215.0450942516327
876544,428,1.487479,12.252153,2454.87114881,409,0.8340179622173309,3864.95,0.07978515,-0.0045605088,0.0066169887,876544,2220.2747933864594
878592,429,1.4898487,5.8092966,2456.8983321399996,387,0.9044443666934967,3868.81,0.08222656,-0.007927938,0.008447207,878592,2225.2797305583954
880640,430,1.4999921,0.24955885,2456.8983321399996,373,0.9803536795079708,3868.81,0.055908203,-0.0055155475,0.0051297485,880640,2230.5652256011963
882688,431,1.5043252,0.42017013,2456.8983321399996,364,0.9437084533274174,3868.81,0.06640625,-0.0015204547,0.006629227,882688,2236.047327041626
884736,432,1.5226637,0.38391638,2456.8983321399996,359,0.9518277011811733,3868.81,0.07392578,-0.0041503552,0.007067361,884736,2241.671217918396
886784,433,1.5360123,0.2720821,2456.8983321399996,393,0.9701427705585957,3868.81,0.09033203,-0.0080013685,0.007095275,886784,2247.369191646576
888832,434,1.533996,0.26456884,2456.8983321399996,414,0.9803402870893478,3868.81,0.051367186,-0.004294972,0.004463291,888832,2252.572506427765
890880,435,1.5402873,5.1663733,2539.5254951999996,388,0.8967350795865059,3993.15,0.049609374,-0.007912381,0.005263551,890880,2257.5141773223877
892928,436,1.5500437,0.83337593,2539.5254951999996,379,0.9707939717918634,3993.15,0.06850586,-0.0062956116,0.005709426,892928,2262.781959295273
894976,437,1.5514084,0.20317903,2539.5254951999996,399,0.9833793547004461,3993.15,0.06586914,-0.0085170325,0.0053804656,894976,2268.1833708286285
897024,438,1.5524259,5.526454,2590.3404329899995,433,0.9130581840872765,4066.56,0.063085936,-0.004586469,0.005487985,897024,2273.305687189102
899072,439,1.5597428,5.1828127,2600.95506679,346,0.8983905464410782,4083.21,0.07724609,-0.00808743,0.0068809753,899072,2278.025910615921
901120,440,1.5671775,7.303682,2589.2630176999996,386,0.8666533082723618,4063.85,0.079394534,-0.0062500304,0.0063110203,901120,2283.9391465187073
903168,441,1.5587318,0.24957725,2589.2630176999996,401,0.9753221403807402,4063.85,0.06953125,-0.004259263,0.0060660406,903168,2289.241847038269
905216,442,1.5493352,0.24806595,2589.2630176999996,391,0.9810711983591318,4063.85,0.080126956,-0.006248973,0.006311407,905216,2294.3485820293427
907264,443,1.5529053,0.29414013,2589.2630176999996,416,0.9821296911686659,4063.85,0.07104492,-0.0034601674,0.005615505,907264,2299.586941242218
909312,444,1.5446436,0.25177464,2589.2630176999996,354,0.9848646223545074,4063.85,0.06479492,-0.0048256167,0.0058593857,909312,2304.504083633423
911360,445,1.5340483,0.23685634,2589.2630176999996,422,0.9803333282470703,4063.85,0.058935545,-0.007020183,0.0050297426,911360,2310.2869970798492
913408,446,1.5338911,0.7142336,2589.2630176999996,414,0.9383687824010849,4063.85,0.06337891,-0.0029856232,0.005537436,913408,2315.1310131549835
915456,447,1.5443047,0.9703428,2589.2630176999996,392,0.7654845118522644,4063.85,0.074560545,0.001197871,0.0063379975,915456,2320.069524049759
917504,448,1.560071,0.6139972,2589.2630176999996,416,0.911502830684185,4063.85,0.050488282,-0.0023137252,0.004353601,917504,2325.286011695862
919552,449,1.562856,0.44850403,2589.2630176999996,389,0.9720207303762436,4063.85,0.03754883,-0.003358902,0.003500219,919552,2330.205463886261
921600,450,1.5766472,1.5296078,2589.2630176999996,387,0.6699720621109009,4063.85,0.09067383,-0.008339435,0.008236175,921600,2335.469574213028
923648,451,1.5867393,0.354005,2589.2630176999996,434,0.9747413489967585,4063.85,0.04160156,-0.0040735886,0.0035712658,923648,2340.7590425014496
925696,452,1.5858376,0.3102026,2589.2630176999996,373,0.9734906814992428,4063.85,0.04140625,-0.004797888,0.0037129107,925696,2345.474506378174
927744,453,1.5876023,0.3351301,2589.2630176999996,429,0.9733366332948208,4063.85,0.050683595,-0.0071927807,0.0044007734,927744,2350.954725265503
929792,454,1.5782626,0.31127864,2589.2630176999996,383,0.9709167238324881,4063.85,0.027929688,-0.004337913,0.0031278986,929792,2355.729155778885
931840,455,1.5729325,0.27402347,2589.2630176999996,432,0.9678962267935276,4063.85,0.05024414,-0.005986029,0.0044032997,931840,2361.071597337723
933888,456,1.5783489,0.11993817,2589.2630176999996,374,0.9877131255343556,4063.85,0.07358398,-0.004839199,0.0062086256,933888,2365.804173707962
935936,457,1.5926496,1.526931,2589.2630176999996,399,0.8094271868467331,4063.85,0.077539064,-0.0058713313,0.0067419233,935936,2371.272893667221
937984,458,1.5979431,0.1785188,2589.2630176999996,395,0.9810789618641138,4063.85,0.07329102,-0.008369843,0.0057385406,937984,2376.3964688777924
940032,459,1.5981447,0.25131947,2589.2630176999996,398,0.9697762802243233,4063.85,0.06064453,-0.0057604364,0.005104345,940032,2381.572828769684
942080,460,1.6212003,0.43838224,2589.2630176999996,392,0.9450038485229015,4063.85,0.093408205,-0.0047720335,0.010501511,942080,2386.7088174819946
944128,461,1.6504841,0.4419849,2589.2630176999996,399,0.9280148968100548,4063.85,0.09296875,-0.009654457,0.0072635943,944128,2391.9283559322357
946176,462,1.6593536,0.32632822,2589.2630176999996,424,0.9793311916291714,4063.85,0.08847656,-0.010348527,0.007200461,946176,2397.060768842697
948224,463,1.6502044,0.48631802,2589.2630176999996,412,0.960284486413002,4063.85,0.062158205,-0.008703845,0.005409718,948224,2401.887724161148
950272,464,1.6498448,8.110561,2920.4567910899996,417,0.885481670498848,4549.01,0.04345703,-0.0025154932,0.0044857683,950272,2406.8528237342834
952320,465,1.656139,9.500253,2918.3798083599995,436,0.7914702296257019,4544.87,0.10478516,-0.0034263625,0.008813613,952320,2411.759546518326
954368,466,1.6616627,6.9948897,2921.06243784,389,0.9147599637508392,4552.1,0.051611327,-0.004199071,0.004598726,954368,2416.4526448249817
956416,467,1.6692364,0.30867475,2921.06243784,417,0.9471941031515598,4552.1,0.109960936,-0.0064641302,0.01058507,956416,2421.7127912044525
958464,468,1.675757,5.5125217,2927.2813297599996,378,0.921488881111145,4562.32,0.062402345,-0.008641445,0.005697654,958464,2426.6241130828857
960512,469,1.6657655,0.18955089,2927.2813297599996,340,0.9864058634266257,4562.32,0.054833986,-0.0061618197,0.0049353447,960512,2432.0401442050934
962560,470,1.6424834,0.16431615,2927.2813297599996,416,0.9875341523438692,4562.32,0.064453125,-0.0058313906,0.005479012,962560,2438.064590215683
964608,471,1.6354405,6.4740896,2954.58420902,382,0.8971780017018318,4598.98,0.047167968,-0.001327791,0.004677579,964608,2442.9863278865814
966656,472,1.631211,0.2942348,2954.58420902,405,0.9832591377198696,4598.98,0.056103516,-0.005878016,0.0046913167,966656,2448.342293024063
968704,473,1.6297251,0.17261055,2954.58420902,407,0.9839336853474379,4598.98,0.051416017,-0.0057428195,0.0045943414,968704,2453.3912024497986
970752,474,1.6283419,7.7540803,2995.7927747999993,400,0.884713813662529,4655.46,0.06708984,-0.0050722244,0.00603716,970752,2458.414832830429
972800,475,1.6245203,0.2376335,2995.7927747999993,376,0.9771210812032223,4655.46,0.08203125,-0.0055453563,0.0067205997,972800,2463.5273184776306
974848,476,1.6156229,0.24455583,2995.7927747999993,394,0.9787716120481491,4655.46,0.07299805,-0.0070453584,0.0063361535,974848,2468.968810558319
976896,477,1.6033531,0.33311868,2995.7927747999993,384,0.9815366044640541,4655.46,0.04951172,-0.0040143426,0.004282197,976896,2474.16641330719
978944,478,1.5904537,0.23836096,2995.7927747999993,368,0.9845526041463017,4655.46,0.07856445,-0.00680774,0.006452347,978944,2479.49347949028
980992,479,1.5924485,0.6658491,2995.7927747999993,396,0.9378184340894222,4655.46,0.07768555,-0.0048197187,0.0070070005,980992,2485.044981241226
983040,480,1.6106402,0.8937315,2995.7927747999993,398,0.8084708452224731,4655.46,0.10341797,-0.005053104,0.008173886,983040,2490.2073526382446
985088,481,1.612348,0.28668478,2995.7927747999993,405,0.9769184589385986,4655.46,0.05620117,-0.0054904455,0.0051788087,985088,2495.3487906455994
987136,482,1.6127418,0.37494487,2995.7927747999993,360,0.9622520059347153,4655.46,0.048095703,-0.0059263776,0.0043122103,987136,2500.4027280807495
989184,483,1.6141313,0.4110113,2995.7927747999993,371,0.9663603343069553,4655.46,0.07758789,-0.009769622,0.006705366,989184,2506.082733154297
991232,484,1.6049007,0.15232807,2995.7927747999993,388,0.9879512842744589,4655.46,0.07954101,-0.0082212705,0.0066943383,991232,2511.602621078491
993280,485,1.6055975,0.66224045,2995.7927747999993,376,0.921636201441288,4655.46,0.08989258,-0.0081920605,0.008958911,993280,2516.8781175613403
995328,486,1.6002934,0.7741599,2995.7927747999993,356,0.8760108724236488,4655.46,0.083300784,-0.0016758215,0.007131113,995328,2522.317195892334
997376,487,1.5892847,0.47391352,2995.7927747999993,397,0.9719283059239388,4655.46,0.06777344,-0.007830206,0.005717396,997376,2528.0551800727844
999424,488,1.582779,0.45304218,2995.7927747999993,367,0.969167472794652,4655.46,0.05581055,-0.0067050373,0.0052528917,999424,2533.203237056732
